19, 1.16021346242235E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
20, 1.15996942154768E+0003, 1.75999999999999E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.36342104503662E-0009, 0.00000000000000E+0000, 0.00000000000000E+0000, 7.33449145178142E+0001, 1.00000000000000E-0007, 8.86537000615681E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
21, 1.15972537112925E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
22, 1.15948131116966E+0003, 1.26800000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.20834950483578E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.20834950383578E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 8.83780598060038E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.36725054440909E+0002, 1.00000000000000E-0007, 5.36555365678228E-0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
23, 1.15923724167156E+0003, 1.15599999999999E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.07742258597129E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.50863854439645E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.53632916799278E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.17562347665758E+0002, 4.26558731531654E+0001, 6.10292036231664E-0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
24, 1.15899316263757E+0003, 2.42000000000000E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.67289756959286E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.67289656959286E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 8.11385317253360E-0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 8.22407853297301E+0001, 1.00000000000000E-0007, 2.09077285498153E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
25, 1.15874907407030E+0003, 1.04800000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 9.51113937807318E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 7.56704188742731E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.63452224167569E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.14055565898835E+0002, 1.94409749064588E+0001, 9.70319782897504E-0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
26, 1.15850497597239E+0003, 1.49600000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.47469179191543E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00828854487772E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.72311409240401E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.13479607977141E+0002, 4.66403247037706E+0001, 2.18713482271117E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
27, 1.15826086834647E+0003, 9.65999999999999E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 8.55175001426576E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 8.55175000426576E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.31738386026395E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.49146407680470E+0001, 1.00000000000000E-0007,-1.19712339111666E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
28, 1.15801675119515E+0003, 2.04000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.10916685658875E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.39145575206763E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.19669266149317E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.90958123733301E+0002, 1.47002128138199E+0002, 3.52629970782995E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
29, 1.15777262452107E+0003, 9.05999999999999E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 7.84954996016978E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 7.84954995016978E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.62423724374209E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.18497415798101E+0002, 1.00000000000000E-0007, 1.78864121538592E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
30, 1.15752848832684E+0003, 7.82000000000000E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.39777869223815E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.59755307126701E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.60453137719050E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.38126693453303E+0002, 2.80022562097114E+0001, 4.85876492712086E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
31, 1.15728434261510E+0003, 1.53400000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.51905780106010E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 7.93803641563810E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.87931104652978E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.04624901701013E+0002, 7.25254159496295E+0001, 2.21188040061705E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
32, 1.15704018738847E+0003, 1.19400000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.12185103844203E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 9.30960188092973E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.54080222025767E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.42331193750160E+0002, 1.90890850349060E+0001, 1.21828011580437E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
33, 1.15679602264958E+0003, 6.40000000000000E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.73434041490015E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.73434040490015E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.45211591621882E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.06339109178473E+0002, 1.00000000000000E-0007, 3.51433536399985E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
34, 1.15655184840105E+0003, 5.58000000000000E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.77331175013263E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.77331174013263E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.34352178684512E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.61010311972064E+0002, 1.00000000000000E-0007, 6.30131004381984E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
35, 1.15630766464551E+0003, 6.40000000000000E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.73434041490015E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.73434040490015E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.94293392909887E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.43669655153736E+0001, 1.00000000000000E-0007,-2.88458034129053E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
36, 1.15606347138558E+0003, 2.04000000000001E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 8.90547299967467E-0009, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.12290498217953E+0001, 1.00000000000000E-0007, 8.05034300487741E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
37, 1.15581926862389E+0003, 1.12000000000000E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.09209526921833E-0009, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.23405300591788E+0001, 1.00000000000000E-0007, 8.50974713234407E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
38, 1.15557505636307E+0003, 1.80000000000000E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.22290273818543E-0009, 0.00000000000000E+0000, 0.00000000000000E+0000, 8.17726519677123E+0001, 1.00000000000000E-0007, 8.91260808204756E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
39, 1.15533083460574E+0003, 6.52000000000000E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.87495099053880E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.87495098053880E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.68497216049064E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 8.57515365584142E+0001, 1.00000000000000E-0007, 2.45271657219992E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
40, 1.15508660335452E+0003, 1.23599999999999E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.17094801969694E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.17094801869694E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 8.88301426400900E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.31818770509154E+0002, 1.00000000000000E-0007, 5.14396401873292E-0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
41, 1.15484236261204E+0003, 2.14000000000001E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.38759029908683E-0008, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.18832326627590E+0000, 1.00000000000000E-0007, 7.62204018397042E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
42, 1.15459811238093E+0003, 1.82000000000000E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.46632071565574E-0009, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.05462271655177E+0001, 1.00000000000000E-0007, 8.60795044816838E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
43, 1.15435385266382E+0003, 2.55999999999999E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.31049436784147E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.31049426784147E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.86618825344275E-0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.97615562507602E+0001, 1.00000000000000E-0007, 1.41271700228617E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
44, 1.15410958346332E+0003, 8.48000000000000E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 7.17058934036927E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 7.17058933036927E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.01998481747174E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 7.03009418134595E+0001, 1.00000000000000E-0007,-8.59370793132960E-0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
45, 1.15386530478206E+0003, 1.81600000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.84808371396239E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.62883554987289E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.49732311453572E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.42354874151401E+0002, 1.48520015897510E+0002, 4.12596914830456E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
46, 1.15362101662268E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
47, 1.15337671898779E+0003, 5.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
48, 1.15313241188003E+0003, 3.10200000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.34376116231324E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 8.80648010935274E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.20183562965544E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.99960832259347E+0002, 2.46311315137797E+0002, 2.41728841205053E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
