450, 1.05418226463497E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
451, 1.05393435370090E+0003, 5.05999999999999E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.16370721129664E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.16370720129664E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.48407908247215E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.13176456609483E+0001, 1.00000000000000E-0007,-1.71457045949383E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
452, 1.05368643435473E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
453, 1.05343850659906E+0003, 2.74000000000001E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.42304293885960E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.61657444578416E-0009, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.76504746408773E+0001, 1.32235976993915E+0001, 8.15917232736001E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
454, 1.05319057043653E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
455, 1.05294262586976E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
456, 1.05269467290138E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
457, 1.05244671153401E+0003, 9.68000000000000E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 8.57515365584142E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.84497418413598E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.86438577177991E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 9.93223123842055E+0001, 5.73017947170544E+0001, 1.69383068471956E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
458, 1.05219874177028E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
459, 1.05195076361282E+0003, 5.59999999999991E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 9.71780516567721E-0009, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.02903894753102E+0001, 1.00000000000000E-0007, 8.01243180822689E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
460, 1.05170277706424E+0003, 7.14000000000001E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.60132617990998E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.57831588979655E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.57831588979655E+0008, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 3.02301029011343E+0001,-8.41133612511635E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
461, 1.05145478212718E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
462, 1.05120677880426E+0003, 2.11000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.19070641386747E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.26923595550407E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.49825467294998E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.10916685658875E+0002, 1.66378281831706E+0002,-7.30129979649426E-0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
463, 1.05095876709811E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
464, 1.05071074701135E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
465, 1.05046271854661E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.14695447120171E-0008, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.65776062517187E+0000, 1.00000000000000E-0007, 7.66817715588823E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
466, 1.05021468170651E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
467, 1.04996663649368E+0003, 6.58000000000000E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.94525362219083E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.72594103824268E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.72594103824268E+0008, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 2.19312583948153E+0000,-8.67448829898793E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.41276467920214E-0003, 0.00000000000000E+0000, 0.00000000000000E+0000
468, 1.04971858291075E+0003, 8.85999999999999E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 7.61544419175569E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 7.06062670902380E-0010, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.41630487095707E+0002, 8.08363618013564E+0001, 8.78386161421493E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
469, 1.04947052096034E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
470, 1.04922245064507E+0003, 7.05999999999999E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.50761096278910E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.50761095278910E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.50761095278910E+0008, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007,-8.74096325492833E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.64583486596325E-0003, 0.00000000000000E+0000, 0.00000000000000E+0000
471, 1.04897437196758E+0003, 8.85999999999999E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 7.61544419175569E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 7.61544418175569E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.35391583599410E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.62475449307682E+0001, 1.00000000000000E-0007,-1.31591668740581E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.72853130492020E-0003, 0.00000000000000E+0000, 0.00000000000000E+0000
472, 1.04872628493049E+0003, 4.52000000000000E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.53051505234920E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 7.12005238652168E-0009, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.40448404830982E+0001, 2.74159511245249E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
473, 1.04847818953641E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.00494797620885E-0009, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.32784463464034E+0001, 1.00000000000000E-0007, 8.52216304110529E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
474, 1.04823008578799E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
475, 1.04798197368784E+0003, 1.40000000000009E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
476, 1.04773385323859E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
477, 1.04748572444287E+0003, 4.35999999999999E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.34287488627326E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.28788345905470E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.56654256882605E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.48415232989759E+0000, 5.49914272185651E-0001,-8.91938552763265E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.92407778642456E-0003, 0.00000000000000E+0000, 0.00000000000000E+0000
478, 1.04723758730330E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
479, 1.04698944182251E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
480, 1.04674128800312E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 2.77996351347813E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
481, 1.04649312584776E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
482, 1.04624495535905E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
483, 1.04599677653963E+0003, 1.59999999999991E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
484, 1.04574858939211E+0003, 2.83600000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.03502613845018E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.69521461942743E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.07454355867517E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.43886908035942E+0002, 2.66550467650744E+0002, 3.20744511194578E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.01866497225502E-0003, 0.00000000000000E+0000, 0.00000000000000E+0000
485, 1.04550039391912E+0003, 1.06400000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 9.69829910391875E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 9.79151503489979E-0010, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.02129241127211E+0002, 1.00725811774112E+0002, 7.14719055567272E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
486, 1.04525219012328E+0003, 4.58000000000000E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.60087685167017E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.95176467759657E-0009, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.53051505234920E+0001, 3.62092312047175E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
487, 1.04500397800723E+0003, 1.21200000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.14289364925281E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.02710670516274E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.76032948460354E-0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.33687931489673E+0002, 1.09262258220119E+0002, 6.86528439811207E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.81578162424207E-0004, 0.00000000000000E+0000, 0.00000000000000E+0000
488, 1.04475575757359E+0003, 2.10000000000000E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.14695447120171E-0008, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.65776062517187E+0000, 1.00557194295090E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
489, 1.04450752882498E+0003, 8.65999999999999E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 7.38131886500312E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.89713719765719E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.76301930015127E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.86617425203409E+0001, 5.48418166734593E+0001,-1.37593026679830E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.46526344824248E-0003, 0.00000000000000E+0000, 0.00000000000000E+0000
490, 1.04425929176403E+0003, 6.44000000000001E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.78121139388496E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.87545397004971E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.23385548656618E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.42965985967267E+0001, 2.90575742383525E+0001,-9.01492463285376E-0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.40322572476208E-0003, 0.00000000000000E+0000, 0.00000000000000E+0000
491, 1.04401104639337E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
492, 1.04376279271562E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
493, 1.04351453073340E+0003, 2.25999999999999E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 8.72317953249494E-0009, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.14637099497365E+0001, 1.00000000000000E-0007, 8.05932518539234E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
494, 1.04326626044935E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
495, 1.04301798186608E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
496, 1.04276969498623E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
497, 1.04252139981241E+0003, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.53973848555280E-0009, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.93741326395792E+0001, 2.77677356579021E+0001, 8.06469742095911E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
498, 1.04227309634726E+0003, 4.00000000000091E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
499, 1.04202478459341E+0003, 3.40000000000000E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.21676784343258E+0001, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.76316761294717E-0009, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.67161053014399E+0001, 4.75777600278899E+0001, 7.96086756295198E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.00000000000000E-0007, 0.00000000000000E+0000, 0.00000000000000E+0000
