SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Jan 09 16:33:30 MST 2017
User: YiFung
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: NQ25A0257
Integration Time (usec): 100000 (NQ25A0257)
Spectra Averaged: 10 (NQ25A0257)
Boxcar Smoothing: 1 (NQ25A0257)
Correct for Electrical Dark: No (NQ25A0257)
Strobe/Lamp Enabled: Yes (NQ25A0257)
Correct for Detector Non-linearity: Yes (NQ25A0257)
Correct for Stray Light: No (NQ25A0257)
Number of Pixels in Processed Spectrum: 256
>>>>>Begin Processed Spectral Data<<<<<
868.15	70.449
874.70	50.459
881.24	37.545
887.78	48.322
894.32	35.783
900.85	30.417
907.38	27.713
913.90	19.232
920.42	18.597
926.93	11.239
933.44	19.437
939.95	22.655
946.44	30.480
952.94	25.539
959.43	25.929
965.92	20.411
972.40	18.732
978.88	18.112
985.35	19.147
991.82	24.801
998.29	24.576
1004.75	22.322
1011.21	17.460
1017.67	17.386
1024.12	16.052
1030.57	14.874
1037.01	12.129
1043.45	12.263
1049.89	12.454
1056.32	14.417
1062.75	19.954
1069.18	20.722
1075.60	22.106
1082.02	18.116
1088.44	16.383
1094.85	15.790
1101.26	15.130
1107.67	13.207
1114.08	13.745
1120.48	12.812
1126.88	17.711
1133.27	15.831
1139.67	17.076
1146.06	15.741
1152.45	17.223
1158.83	17.857
1165.22	18.542
1171.60	18.829
1177.98	17.150
1184.35	16.955
1190.73	16.461
1197.10	16.571
1203.47	15.712
1209.84	15.660
1216.20	16.838
1222.56	17.815
1228.93	16.756
1235.29	15.649
1241.64	14.957
1248.00	16.511
1254.35	17.656
1260.71	16.601
1267.06	16.178
1273.41	15.818
1279.76	16.396
1286.10	16.141
1292.45	15.128
1298.79	14.966
1305.14	15.253
1311.48	15.522
1317.82	16.561
1324.16	16.129
1330.50	17.083
1336.83	16.441
1343.17	15.900
1349.51	15.550
1355.84	15.524
1362.18	15.561
1368.51	15.743
1374.84	15.126
1381.17	15.623
1387.51	17.250
1393.84	16.444
1400.17	16.572
1406.50	14.699
1412.83	15.656
1419.16	15.441
1425.49	14.503
1431.82	14.627
1438.15	15.004
1444.48	15.640
1450.81	15.081
1457.14	15.450
1463.47	16.207
1469.80	16.987
1476.13	16.179
1482.46	16.160
1488.79	15.994
1495.12	16.506
1501.45	15.759
1507.79	15.707
1514.12	15.138
1520.45	15.971
1526.79	16.221
1533.12	17.125
1539.46	15.821
1545.80	14.853
1552.13	14.885
1558.47	16.007
1564.81	16.168
1571.15	16.027
1577.50	15.662
1583.84	16.347
1590.18	16.604
1596.53	17.277
1602.88	17.468
1609.23	17.839
1615.58	16.741
1621.93	16.497
1628.28	16.542
1634.64	17.499
1641.00	17.955
1647.35	17.783
1653.72	17.371
1660.08	17.230
1666.44	17.097
1672.81	16.982
1679.18	17.324
1685.55	17.495
1691.92	17.557
1698.30	17.755
1704.67	17.233
1711.05	17.411
1717.44	15.975
1723.82	16.114
1730.21	16.918
1736.60	18.136
1742.99	18.239
1749.39	17.311
1755.78	16.114
1762.18	17.124
1768.59	16.380
1774.99	17.628
1781.40	17.020
1787.82	17.639
1794.23	17.516
1800.65	17.392
1807.07	17.454
1813.50	17.682
1819.93	18.126
1826.36	17.554
1832.79	17.629
1839.23	17.866
1845.67	19.341
1852.12	18.134
1858.57	17.805
1865.02	15.063
1871.48	14.700
1877.94	15.111
1884.40	16.158
1890.87	15.980
1897.35	13.909
1903.82	14.135
1910.30	14.776
1916.79	15.053
1923.28	14.928
1929.77	14.379
1936.27	16.216
1942.77	17.111
1949.27	17.302
1955.79	16.337
1962.30	15.696
1968.82	17.975
1975.35	18.761
1981.88	20.032
1988.41	17.807
1994.95	17.703
2001.49	16.933
2008.04	18.274
2014.59	17.568
2021.15	17.443
2027.72	16.498
2034.29	18.554
2040.86	17.263
2047.44	18.351
2054.03	16.697
2060.62	15.851
2067.21	17.230
2073.81	18.147
2080.42	20.603
2087.03	19.747
2093.65	20.140
2100.27	20.390
2106.90	20.745
2113.54	18.988
2120.18	19.126
2126.83	17.872
2133.48	19.358
2140.14	17.807
2146.81	20.805
2153.48	17.891
2160.16	19.226
2166.84	17.053
2173.53	19.317
2180.23	17.740
2186.93	20.920
2193.64	19.088
2200.36	23.610
2207.08	20.836
2213.81	21.915
2220.55	23.267
2227.29	20.905
2234.04	20.674
2240.80	16.705
2247.56	21.877
2254.33	45.276
2261.11	39.901
2267.89	31.451
2274.69	15.490
2281.49	33.695
2288.29	39.290
2295.11	37.907
2301.93	23.127
2308.76	44.803
2315.60	40.845
2322.44	50.534
2329.29	47.200
2336.15	50.517
2343.02	51.804
2349.90	36.165
2356.78	40.171
2363.67	24.807
2370.57	34.948
2377.48	44.701
2384.39	47.259
2391.31	53.173
2398.25	45.534
2405.19	48.480
2412.13	48.652
2419.09	37.621
2426.05	64.798
2433.03	56.655
2440.01	65.959
2447.00	27.593
2454.00	31.332
2461.01	32.211
2468.02	79.841
2475.05	69.264
2482.08	64.348
2489.13	45.606
2496.18	67.928
2503.24	61.083
2510.31	67.818
2517.39	56.208
2524.48	60.946
2531.58	-592.078
>>>>>End Processed Spectral Data<<<<<
