SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Jan 09 14:58:19 MST 2017
User: YiFung
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: NQ25A0257
Integration Time (usec): 100000 (NQ25A0257)
Spectra Averaged: 10 (NQ25A0257)
Boxcar Smoothing: 1 (NQ25A0257)
Correct for Electrical Dark: No (NQ25A0257)
Strobe/Lamp Enabled: No (NQ25A0257)
Correct for Detector Non-linearity: No (NQ25A0257)
Correct for Stray Light: No (NQ25A0257)
Number of Pixels in Processed Spectrum: 256
>>>>>Begin Processed Spectral Data<<<<<
868.15	17.931
874.70	14.930
881.24	4.740
887.78	2.640
894.32	23.245
900.85	26.192
907.38	13.205
913.90	-11.211
920.42	-4.954
926.93	5.349
933.44	16.792
939.95	17.183
946.44	13.958
952.94	-5.294
959.43	-3.795
965.92	1.743
972.40	7.553
978.88	6.605
985.35	8.947
991.82	16.140
998.29	18.928
1004.75	13.593
1011.21	11.665
1017.67	11.974
1024.12	19.796
1030.57	12.232
1037.01	12.227
1043.45	9.792
1049.89	17.097
1056.32	12.631
1062.75	15.331
1069.18	13.630
1075.60	17.670
1082.02	15.963
1088.44	17.112
1094.85	15.475
1101.26	16.342
1107.67	17.015
1114.08	18.351
1120.48	17.399
1126.88	17.985
1133.27	17.031
1139.67	16.658
1146.06	16.059
1152.45	15.700
1158.83	17.870
1165.22	18.424
1171.60	20.155
1177.98	19.138
1184.35	20.417
1190.73	18.839
1197.10	18.896
1203.47	16.590
1209.84	16.712
1216.20	16.489
1222.56	17.712
1228.93	17.993
1235.29	18.449
1241.64	19.060
1248.00	17.840
1254.35	16.936
1260.71	16.159
1267.06	17.962
1273.41	18.019
1279.76	17.945
1286.10	18.327
1292.45	18.701
1298.79	17.871
1305.14	17.177
1311.48	19.388
1317.82	19.690
1324.16	19.179
1330.50	16.985
1336.83	18.319
1343.17	17.445
1349.51	18.441
1355.84	17.707
1362.18	18.229
1368.51	17.662
1374.84	17.985
1381.17	16.379
1387.51	16.378
1393.84	16.072
1400.17	16.981
1406.50	16.681
1412.83	16.406
1419.16	16.829
1425.49	16.767
1431.82	17.919
1438.15	17.174
1444.48	17.951
1450.81	17.541
1457.14	19.429
1463.47	19.281
1469.80	19.121
1476.13	17.840
1482.46	19.409
1488.79	19.568
1495.12	20.416
1501.45	20.038
1507.79	19.489
1514.12	19.575
1520.45	19.249
1526.79	20.123
1533.12	19.868
1539.46	20.769
1545.80	19.770
1552.13	20.786
1558.47	20.140
1564.81	20.084
1571.15	18.877
1577.50	19.063
1583.84	19.653
1590.18	19.951
1596.53	20.310
1602.88	20.957
1609.23	21.495
1615.58	20.600
1621.93	21.139
1628.28	21.080
1634.64	21.302
1641.00	20.354
1647.35	17.787
1653.72	18.079
1660.08	18.910
1666.44	21.215
1672.81	20.839
1679.18	21.774
1685.55	22.250
1691.92	22.309
1698.30	21.270
1704.67	19.192
1711.05	20.440
1717.44	19.826
1723.82	21.440
1730.21	19.663
1736.60	21.012
1742.99	21.232
1749.39	20.575
1755.78	20.153
1762.18	19.932
1768.59	21.770
1774.99	21.176
1781.40	20.365
1787.82	19.772
1794.23	18.871
1800.65	18.809
1807.07	19.116
1813.50	20.299
1819.93	21.536
1826.36	21.130
1832.79	20.925
1839.23	20.399
1845.67	20.587
1852.12	20.896
1858.57	19.934
1865.02	19.034
1871.48	17.584
1877.94	19.064
1884.40	18.806
1890.87	18.046
1897.35	14.558
1903.82	13.436
1910.30	12.449
1916.79	13.573
1923.28	14.280
1929.77	14.973
1936.27	15.051
1942.77	15.404
1949.27	16.767
1955.79	17.285
1962.30	19.409
1968.82	16.932
1975.35	16.622
1981.88	15.621
1988.41	18.320
1994.95	18.947
2001.49	19.955
2008.04	20.165
2014.59	20.367
2021.15	18.565
2027.72	18.209
2034.29	18.395
2040.86	19.751
2047.44	20.629
2054.03	20.701
2060.62	20.835
2067.21	19.638
2073.81	17.065
2080.42	15.376
2087.03	16.182
2093.65	18.934
2100.27	19.641
2106.90	15.654
2113.54	13.188
2120.18	11.801
2126.83	13.942
2133.48	15.356
2140.14	20.314
2146.81	19.680
2153.48	20.879
2160.16	21.163
2166.84	20.607
2173.53	21.467
2180.23	21.629
2186.93	17.761
2193.64	14.822
2200.36	13.974
2207.08	18.120
2213.81	20.646
2220.55	17.944
2227.29	11.069
2234.04	8.779
2240.80	11.209
2247.56	24.897
2254.33	31.181
2261.11	15.855
2267.89	13.004
2274.69	8.108
2281.49	20.020
2288.29	20.398
2295.11	22.518
2301.93	-23.624
2308.76	-15.936
2315.60	-13.342
2322.44	25.117
2329.29	0.447
2336.15	-5.154
2343.02	-19.508
2349.90	-13.003
2356.78	-38.120
2363.67	13.319
2370.57	17.861
2377.48	32.459
2384.39	-11.963
2391.31	-71.965
2398.25	-77.864
2405.19	-111.251
2412.13	-3.765
2419.09	19.283
2426.05	11.971
2433.03	14.476
2440.01	-11.047
2447.00	-24.363
2454.00	-73.643
2461.01	-43.574
2468.02	-15.364
2475.05	32.818
2482.08	22.632
2489.13	-156.582
2496.18	5122.581
2503.24	6300.000
2510.31	-108.759
2517.39	320.833
2524.48	-262.019
2531.58	8.974
>>>>>End Processed Spectral Data<<<<<
