SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Jan 09 14:58:01 MST 2017
User: YiFung
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: NQ25A0257
Integration Time (usec): 100000 (NQ25A0257)
Spectra Averaged: 10 (NQ25A0257)
Boxcar Smoothing: 1 (NQ25A0257)
Correct for Electrical Dark: No (NQ25A0257)
Strobe/Lamp Enabled: No (NQ25A0257)
Correct for Detector Non-linearity: No (NQ25A0257)
Correct for Stray Light: No (NQ25A0257)
Number of Pixels in Processed Spectrum: 256
>>>>>Begin Processed Spectral Data<<<<<
868.15	-253.103
874.70	-5.674
881.24	8.593
887.78	5.157
894.32	31.911
900.85	34.449
907.38	27.963
913.90	4.566
920.42	6.528
926.93	8.818
933.44	18.137
939.95	20.813
946.44	20.884
952.94	5.294
959.43	4.452
965.92	3.936
972.40	15.450
978.88	15.924
985.35	18.142
991.82	17.088
998.29	19.123
1004.75	14.004
1011.21	17.204
1017.67	17.373
1024.12	24.021
1030.57	16.378
1037.01	14.589
1043.45	14.456
1049.89	19.742
1056.32	19.018
1062.75	20.054
1069.18	19.166
1075.60	20.870
1082.02	20.185
1088.44	20.975
1094.85	20.487
1101.26	19.709
1107.67	21.792
1114.08	22.283
1120.48	22.825
1126.88	21.605
1133.27	21.914
1139.67	22.988
1146.06	22.672
1152.45	19.364
1158.83	20.123
1165.22	20.625
1171.60	23.788
1177.98	22.612
1184.35	23.844
1190.73	22.035
1197.10	22.015
1203.47	21.187
1209.84	22.150
1216.20	21.867
1222.56	22.133
1228.93	23.215
1235.29	23.062
1241.64	23.341
1248.00	22.981
1254.35	22.080
1260.71	21.619
1267.06	21.711
1273.41	22.303
1279.76	22.829
1286.10	22.753
1292.45	23.350
1298.79	22.104
1305.14	21.814
1311.48	23.594
1317.82	23.685
1324.16	23.644
1330.50	21.565
1336.83	22.987
1343.17	22.214
1349.51	23.935
1355.84	23.731
1362.18	24.618
1368.51	23.105
1374.84	22.500
1381.17	19.697
1387.51	20.295
1393.84	19.390
1400.17	20.553
1406.50	20.146
1412.83	20.840
1419.16	21.760
1425.49	21.294
1431.82	22.034
1438.15	20.955
1444.48	21.983
1450.81	22.113
1457.14	23.897
1463.47	23.232
1469.80	23.305
1476.13	21.914
1482.46	23.414
1488.79	23.522
1495.12	24.501
1501.45	24.335
1507.79	23.303
1514.12	23.287
1520.45	22.618
1526.79	23.607
1533.12	23.751
1539.46	24.698
1545.80	24.560
1552.13	24.739
1558.47	25.185
1564.81	24.564
1571.15	24.095
1577.50	24.611
1583.84	24.586
1590.18	25.412
1596.53	25.342
1602.88	26.524
1609.23	26.369
1615.58	25.782
1621.93	25.998
1628.28	26.832
1634.64	26.798
1641.00	26.002
1647.35	22.982
1653.72	23.276
1660.08	23.873
1666.44	24.995
1672.81	24.115
1679.18	25.391
1685.55	26.916
1691.92	27.619
1698.30	27.392
1704.67	25.106
1711.05	25.450
1717.44	23.084
1723.82	24.986
1730.21	24.016
1736.60	25.884
1742.99	25.748
1749.39	25.652
1755.78	25.232
1762.18	25.274
1768.59	26.410
1774.99	26.721
1781.40	25.815
1787.82	25.091
1794.23	23.663
1800.65	23.227
1807.07	23.628
1813.50	24.384
1819.93	25.078
1826.36	26.031
1832.79	26.285
1839.23	26.955
1845.67	26.659
1852.12	26.000
1858.57	24.835
1865.02	23.768
1871.48	22.491
1877.94	23.384
1884.40	22.288
1890.87	20.838
1897.35	18.963
1903.82	16.923
1910.30	17.088
1916.79	17.749
1923.28	19.802
1929.77	19.737
1936.27	19.135
1942.77	19.294
1949.27	20.247
1955.79	21.041
1962.30	22.834
1968.82	20.525
1975.35	20.097
1981.88	19.326
1988.41	22.615
1994.95	22.885
2001.49	24.459
2008.04	25.449
2014.59	25.680
2021.15	23.914
2027.72	23.010
2034.29	22.223
2040.86	22.454
2047.44	22.619
2054.03	22.809
2060.62	23.439
2067.21	21.763
2073.81	22.118
2080.42	21.824
2087.03	23.794
2093.65	25.368
2100.27	24.986
2106.90	24.255
2113.54	20.540
2120.18	21.199
2126.83	22.018
2133.48	23.498
2140.14	25.333
2146.81	24.758
2153.48	24.765
2160.16	26.773
2166.84	25.517
2173.53	27.084
2180.23	24.232
2186.93	21.548
2193.64	18.750
2200.36	19.433
2207.08	22.690
2213.81	22.994
2220.55	20.526
2227.29	14.658
2234.04	17.663
2240.80	14.308
2247.56	25.577
2254.33	26.099
2261.11	17.055
2267.89	10.672
2274.69	22.359
2281.49	33.966
2288.29	36.601
2295.11	27.906
2301.93	5.079
2308.76	3.428
2315.60	5.655
2322.44	25.184
2329.29	7.944
2336.15	5.428
2343.02	-5.179
2349.90	11.223
2356.78	-25.811
2363.67	24.089
2370.57	-3.286
2377.48	1.836
2384.39	-22.730
2391.31	-37.748
2398.25	8.958
2405.19	-51.091
2412.13	11.369
2419.09	12.246
2426.05	11.685
2433.03	33.495
2440.01	2.941
2447.00	3.716
2454.00	-32.558
2461.01	-9.362
2468.02	39.876
2475.05	16.193
2482.08	6.316
2489.13	-230.059
2496.18	4651.613
2503.24	5326.316
2510.31	-167.153
2517.39	359.028
2524.48	-268.750
2531.58	51.282
>>>>>End Processed Spectral Data<<<<<
